
List of user-set options:

                                    Name   Value                used
                        file_print_level = 5                     yes
                   hessian_approximation = limited-memory        yes
                                  hsllib = /home/ggs24/packages/ThirdParty-HSL/.libs/libcoinhsl.so  yes
                           linear_solver = ma97                  yes
                                max_iter = 1000                  yes
                             output_file = IPOPT.out             yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                      sb = yes                   yes
                                     tol = 0.0001                yes
This is Ipopt version 3.14.7, running with linear solver ma97.
 132  4.2319241e-01 1.42e-14 8.81e-04 -11.0 8.38e-04    -  1.00e+00 1.00e+00h  1
 133  4.2318893e-01 7.11e-15 8.82e-04 -11.0 8.38e-04    -  1.00e+00 1.00e+00h  1
 134  4.2318545e-01 5.33e-15 8.82e-04 -11.0 8.39e-04    -  1.00e+00 1.00e+00h  1
 135  4.2318197e-01 8.88e-15 8.83e-04 -11.0 8.39e-04    -  1.00e+00 1.00e+00h  1
 136  4.2317848e-01 8.88e-16 8.83e-04 -11.0 8.40e-04    -  1.00e+00 1.00e+00h  1
 137  4.2317500e-01 3.55e-15 8.84e-04 -11.0 8.40e-04    -  1.00e+00 1.00e+00h  1
 138  4.2317151e-01 3.55e-15 8.85e-04 -11.0 8.41e-04    -  1.00e+00 1.00e+00h  1
 139  4.2316802e-01 7.99e-15 8.85e-04 -11.0 8.41e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  4.2316452e-01 3.55e-15 8.86e-04 -11.0 8.42e-04    -  1.00e+00 1.00e+00h  1
 141  4.2316102e-01 1.78e-15 8.86e-04 -11.0 8.42e-04    -  1.00e+00 1.00e+00h  1
 142  4.2315752e-01 9.77e-15 8.87e-04 -11.0 8.43e-04    -  1.00e+00 1.00e+00h  1
 143  4.2315402e-01 8.88e-16 8.87e-04 -11.0 8.43e-04    -  1.00e+00 1.00e+00h  1
 144  4.2315052e-01 8.88e-16 8.88e-04 -11.0 8.44e-04    -  1.00e+00 1.00e+00h  1
 145  4.2314701e-01 7.11e-15 8.89e-04 -11.0 8.44e-04    -  1.00e+00 1.00e+00h  1
 146  4.2314350e-01 7.99e-15 8.89e-04 -11.0 8.45e-04    -  1.00e+00 1.00e+00h  1
 147  4.2313999e-01 7.99e-15 8.90e-04 -11.0 8.46e-04    -  1.00e+00 1.00e+00h  1
 148  4.2313647e-01 3.55e-15 8.90e-04 -11.0 8.46e-04    -  1.00e+00 1.00e+00h  1
 149  4.2313295e-01 8.88e-16 8.91e-04 -11.0 8.47e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  4.2312943e-01 7.11e-15 8.92e-04 -11.0 8.47e-04    -  1.00e+00 1.00e+00h  1
 151  4.2312591e-01 7.11e-15 8.92e-04 -11.0 8.48e-04    -  1.00e+00 1.00e+00h  1
 152  4.2312239e-01 4.00e-15 8.93e-04 -11.0 8.48e-04    -  1.00e+00 1.00e+00h  1
 153  4.2311886e-01 4.44e-15 8.93e-04 -11.0 8.49e-04    -  1.00e+00 1.00e+00h  1
 154  4.2311533e-01 1.07e-14 8.94e-04 -11.0 8.49e-04    -  1.00e+00 1.00e+00h  1
 155  4.2311179e-01 1.15e-14 8.95e-04 -11.0 8.50e-04    -  1.00e+00 1.00e+00h  1
 156  4.2310826e-01 7.11e-15 8.95e-04 -11.0 8.50e-04    -  1.00e+00 1.00e+00h  1
 157  4.2310472e-01 5.33e-15 8.96e-04 -11.0 8.51e-04    -  1.00e+00 1.00e+00h  1
 158  4.2310118e-01 2.66e-15 8.96e-04 -11.0 8.51e-04    -  1.00e+00 1.00e+00h  1
 159  4.2309764e-01 7.11e-15 8.97e-04 -11.0 8.52e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  4.2309409e-01 7.11e-15 8.98e-04 -11.0 8.52e-04    -  1.00e+00 1.00e+00h  1
 161  4.2309054e-01 1.15e-14 8.98e-04 -11.0 8.53e-04    -  1.00e+00 1.00e+00h  1
 162  4.2308699e-01 1.07e-14 8.99e-04 -11.0 8.53e-04    -  1.00e+00 1.00e+00h  1
 163  4.2308344e-01 7.11e-15 8.99e-04 -11.0 8.54e-04    -  1.00e+00 1.00e+00h  1
 164  4.2307988e-01 5.33e-15 9.00e-04 -11.0 8.54e-04    -  1.00e+00 1.00e+00h  1
 165  4.2307632e-01 7.99e-15 9.01e-04 -11.0 8.55e-04    -  1.00e+00 1.00e+00h  1
 166  4.2307276e-01 7.11e-15 9.01e-04 -11.0 8.55e-04    -  1.00e+00 1.00e+00h  1
 167  4.2306920e-01 8.44e-15 9.02e-04 -11.0 8.56e-04    -  1.00e+00 1.00e+00h  1
 168  4.2306563e-01 1.24e-14 9.02e-04 -11.0 8.56e-04    -  1.00e+00 1.00e+00h  1
 169  4.2306206e-01 1.60e-14 9.03e-04 -11.0 8.57e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  4.2305849e-01 6.22e-15 9.04e-04 -11.0 8.57e-04    -  1.00e+00 1.00e+00h  1
 171  4.2305492e-01 9.77e-15 9.04e-04 -11.0 8.58e-04    -  1.00e+00 1.00e+00h  1
 172  4.2305134e-01 1.42e-14 9.05e-04 -11.0 8.58e-04    -  1.00e+00 1.00e+00h  1
 173  4.2304776e-01 1.42e-14 9.05e-04 -11.0 8.59e-04    -  1.00e+00 1.00e+00h  1
 174  4.2304418e-01 1.78e-15 9.06e-04 -11.0 8.59e-04    -  1.00e+00 1.00e+00h  1
 175  4.2304059e-01 1.07e-14 9.07e-04 -11.0 8.60e-04    -  1.00e+00 1.00e+00h  1
 176  4.2303701e-01 9.77e-15 9.07e-04 -11.0 8.60e-04    -  1.00e+00 1.00e+00h  1
 177  4.2303342e-01 8.88e-15 9.08e-04 -11.0 8.61e-04    -  1.00e+00 1.00e+00h  1
 178  4.2302982e-01 4.44e-15 9.09e-04 -11.0 8.61e-04    -  1.00e+00 1.00e+00h  1
 179  4.2302623e-01 2.66e-15 9.09e-04 -11.0 8.62e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  4.2302263e-01 1.78e-15 9.10e-04 -11.0 8.62e-04    -  1.00e+00 1.00e+00h  1
 181  4.2301903e-01 4.44e-15 9.10e-04 -11.0 8.63e-04    -  1.00e+00 1.00e+00h  1
 182  4.2301543e-01 3.55e-15 9.11e-04 -11.0 8.63e-04    -  1.00e+00 1.00e+00h  1
 183  4.2301182e-01 4.44e-15 9.12e-04 -11.0 8.64e-04    -  1.00e+00 1.00e+00h  1
 184  4.2300822e-01 8.88e-15 9.12e-04 -11.0 8.64e-04    -  1.00e+00 1.00e+00h  1
 185  4.2300461e-01 1.69e-14 9.13e-04 -11.0 8.65e-04    -  1.00e+00 1.00e+00h  1
 186  4.2300099e-01 1.60e-14 9.13e-04 -11.0 8.65e-04    -  1.00e+00 1.00e+00h  1
 187  4.2299738e-01 7.99e-15 9.14e-04 -11.0 8.66e-04    -  1.00e+00 1.00e+00h  1
 188  4.2299376e-01 9.77e-15 9.15e-04 -11.0 8.66e-04    -  1.00e+00 1.00e+00h  1
 189  4.2299014e-01 1.15e-14 9.15e-04 -11.0 8.67e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  4.2298652e-01 4.44e-15 9.16e-04 -11.0 8.67e-04    -  1.00e+00 1.00e+00h  1
 191  4.2298289e-01 7.11e-15 9.16e-04 -11.0 8.68e-04    -  1.00e+00 1.00e+00h  1
 192  4.2297926e-01 2.66e-15 9.17e-04 -11.0 8.68e-04    -  1.00e+00 1.00e+00h  1
 193  4.2297563e-01 7.11e-15 9.18e-04 -11.0 8.69e-04    -  1.00e+00 1.00e+00h  1
 194  4.2297200e-01 5.33e-15 9.18e-04 -11.0 8.69e-04    -  1.00e+00 1.00e+00h  1
 195  4.2296836e-01 1.78e-15 9.19e-04 -11.0 8.70e-04    -  1.00e+00 1.00e+00h  1
 196  4.2296472e-01 4.44e-15 9.19e-04 -11.0 8.70e-04    -  1.00e+00 1.00e+00h  1
 197  4.2296108e-01 2.66e-15 9.20e-04 -11.0 8.71e-04    -  1.00e+00 1.00e+00h  1
 198  4.2295744e-01 4.44e-15 9.21e-04 -11.0 8.71e-04    -  1.00e+00 1.00e+00h  1
 199  4.2295379e-01 3.55e-15 9.21e-04 -11.0 8.72e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  4.2295014e-01 2.66e-15 9.22e-04 -11.0 8.72e-04    -  1.00e+00 1.00e+00h  1
 201  4.2294649e-01 1.42e-14 9.22e-04 -11.0 8.73e-04    -  1.00e+00 1.00e+00h  1
 202  4.2294284e-01 1.51e-14 9.23e-04 -11.0 8.73e-04    -  1.00e+00 1.00e+00h  1
 203  4.2293918e-01 1.42e-14 9.24e-04 -11.0 8.73e-04    -  1.00e+00 1.00e+00h  1
 204  4.2293552e-01 2.66e-15 9.24e-04 -11.0 8.74e-04    -  1.00e+00 1.00e+00h  1
 205  4.2293186e-01 1.33e-14 9.25e-04 -11.0 8.74e-04    -  1.00e+00 1.00e+00h  1
 206  4.2292820e-01 7.11e-15 9.26e-04 -11.0 8.75e-04    -  1.00e+00 1.00e+00h  1
 207  4.2292453e-01 4.44e-15 9.26e-04 -11.0 8.75e-04    -  1.00e+00 1.00e+00h  1
 208  4.2292086e-01 7.11e-15 9.27e-04 -11.0 8.76e-04    -  1.00e+00 1.00e+00h  1
 209  4.2291719e-01 5.33e-15 9.27e-04 -11.0 8.76e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  4.2291351e-01 7.11e-15 9.28e-04 -11.0 8.77e-04    -  1.00e+00 1.00e+00h  1
 211  4.2290984e-01 1.33e-14 9.29e-04 -11.0 8.77e-04    -  1.00e+00 1.00e+00h  1
 212  4.2290616e-01 4.44e-15 9.29e-04 -11.0 8.78e-04    -  1.00e+00 1.00e+00h  1
 213  4.2290248e-01 7.11e-15 9.30e-04 -11.0 8.78e-04    -  1.00e+00 1.00e+00h  1
